Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
36714758	720114003	HIV 2 proviral DNA	Substance	Drug	SNOMED	Valid	Non-standard
36714882	720293000	SARS coronavirus IgG	Substance	Observation	SNOMED	Valid	Standard
36714883	720294006	SARS coronavirus IgM	Substance	Observation	SNOMED	Valid	Standard
36714888	720300009	Staphylococcus aureus toxic shock syndrome toxin 1 antibody	Substance	Observation	SNOMED	Valid	Standard
36714925	720345008	Severe T-cell immunodeficiency, congenital alopecia, nail dystrophy syndrome	Disorder	Condition	SNOMED	Valid	Standard
36714939	720362003	Restless legs syndrome vibratory counterstimulation system	Physical Object	Device	SNOMED	Valid	Standard
36714965	720401009	Cystic fibrosis with gastritis and megaloblastic anemia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36714970	720408003	Acrofrontofacionasal dysostosis	Disorder	Condition	SNOMED	Valid	Standard
36714971	720410001	Acro-oto-ocular syndrome	Disorder	Condition	SNOMED	Valid	Standard
36714972	720412009	Acropectoral syndrome	Disorder	Condition	SNOMED	Valid	Standard
36714973	720414005	Acrorenal mandibular syndrome	Disorder	Condition	SNOMED	Valid	Standard
36714974	720415006	Acrorenoocular syndrome	Disorder	Condition	SNOMED	Valid	Standard
36714976	720417003	Acrocephalopolydactyly	Disorder	Condition	SNOMED	Valid	Standard
36714977	720418008	Acrocraniofacial dysostosis	Disorder	Condition	SNOMED	Valid	Standard
36714978	720419000	Acrofacial dysostosis Catania type	Disorder	Condition	SNOMED	Valid	Standard
36715001	720456009	Acromegaloid facial appearance syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715002	720457000	Acropectorovertebral dysplasia	Disorder	Condition	SNOMED	Valid	Standard
36715003	720458005	Acrorenal syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715004	720459002	Hypercortisolism due to macronodular adrenal hyperplasia	Disorder	Condition	SNOMED	Valid	Standard
36715008	720464003	ADULT (acro-dermato-ungual-lacrimal-tooth) syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715010	720466001	Adult-onset dystonia parkinsonism	Disorder	Condition	SNOMED	Valid	Standard
36715011	720467005	Aniridia and absent patella syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715012	720468000	Aniridia and intellectual disability syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715030	720494009	Anonychia with microcephaly syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715031	720495005	Anophthalmia and megalocornea with cardiopathy and skeletal anomalies syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715032	720496006	Anophthalmia plus syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715034	720498007	Aphalangy and syndactyly with microcephaly syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715035	720499004	Aplasia cutis with myopia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715036	720501007	Arachnodactyly with abnormal ossification and intellectual disability syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715037	720502000	Arachnodactyly and intellectual disability with facial dysmorphism syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715041	720506002	Deafness and myopia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715042	720507006	Chronic atrial and intestinal dysrhythmia	Disorder	Condition	SNOMED	Valid	Standard
36715045	720511000	Arrhinia with choanal atresia and microphthalmia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715046	720512007	Arterial dissection and lentiginosis syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715047	720513002	Arthrogryposis with renal dysfunction and cholestasis syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715048	720514008	Illum syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715049	720515009	Distal arthrogryposis type 6	Disorder	Condition	SNOMED	Valid	Standard
36715050	720517001	Ataxia with deafness and intellectual disability syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715051	720519003	Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715052	720520009	Attenuated Chédiak-Higashi syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715055	720523006	Autosomal recessive limb girdle muscular dystrophy type 2K	Disorder	Condition	SNOMED	Valid	Standard
36715086	720567008	Bosley Salih Alorainy syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715087	720568003	Brachydactyly and arterial hypertension syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715092	720573009	Brachymorphism with onychodysplasia and dysphalangism syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715093	720575002	Braddock syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715094	720576001	Brain calcification Rajab type	Disorder	Condition	SNOMED	Valid	Standard
36715111	720598005	Doughnut lesion of calvaria and bone fragility syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715112	720599002	Campomelia Cumming type	Disorder	Condition	SNOMED	Valid	Standard
36715113	720600004	Camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715114	720601000	Camptodactyly and tall stature with scoliosis and hearing loss syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715115	720602007	Camptodactyly syndrome Guadalajara type 1	Disorder	Condition	SNOMED	Valid	Standard
36715116	720603002	Camptodactyly syndrome Guadalajara type 2	Disorder	Condition	SNOMED	Valid	Standard
36715118	720605009	Cardiac anomaly and heterotaxy syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715121	720609003	Cardiomyopathy with cataract and hip spine disease syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715122	720610008	Cardiomyopathy and renal anomaly syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715123	720612000	Cardiospondylocarpofacial syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715137	720633009	Cenani Lenz syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715138	720634003	Cerebellar ataxia, areflexia, pes cavus, optic atrophy, sensorineural hearing loss syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715139	720635002	Cerebro-facio-thoracic dysplasia	Disorder	Condition	SNOMED	Valid	Standard
36715140	720636001	Cholestasis with pigmentary retinopathy and cleft palate syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715141	720639008	Coloboma, congenital heart disease, ichthyosiform dermatosis, intellectual disability ear anomaly syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715142	720640005	Choanal atresia, hearing loss, cardiac defect, craniofacial dysmorphism syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715216	720746006	Contracture with ectodermal dysplasia and orofacial cleft syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715217	720748007	Cooper Jabs syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715218	720749004	Congenital hereditary endothelial dystrophy and perceptive deafness syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715219	720750004	Corneal cerebellar syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715220	720751000	Corticosteroid sensitive aseptic abscess syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715221	720752007	Coxopodopatellar syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715222	720754008	Craniofacial conodysplasia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715223	720756005	Craniofacial ulnar renal syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715224	720757001	Craniofrontonasal dysplasia with Poland anomaly syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715268	720812002	Craniosynostosis, anal anomaly, porokeratosis syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715269	720813007	Craniosynostosis with Dandy-Walker malformation and hydrocephalus syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715270	720814001	Craniosynostosis with facial dysmorphism and brachydactyly syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
36715271	720815000	Capra DeMarco syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715272	720816004	Craniosynostosis and intracranial calcification syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715274	720819006	Curry Jones syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715275	720820000	Cutaneous photosensitivity and lethal colitis syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715281	720827002	Multiple mitochondrial dysfunctions syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715302	720850008	Choroidal atrophy and alopecia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715303	720851007	Chondrodysplasia with disorder of sex development syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715304	720854004	Cerebroretinal vasculopathy	Disorder	Condition	SNOMED	Invalid	Non-standard
36715305	720855003	Cerebrooculonasal syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715306	720856002	Ectodermal dysplasia with ectrodactyly and macular dystrophy syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715307	720857006	Ehlers-Danlos syndrome with periventricular heterotopia	Disorder	Condition	SNOMED	Invalid	Non-standard
36715308	720858001	Ehlers-Danlos syndrome cardiac valvular type	Disorder	Condition	SNOMED	Valid	Standard
36715309	720860004	Ehlers-Danlos syndrome musculocontractural type	Disorder	Condition	SNOMED	Valid	Standard
36715310	720861000	Ehlers-Danlos syndrome progeroid type	Disorder	Condition	SNOMED	Valid	Standard
36715311	720862007	Ehlers-Danlos syndrome vascular-like type	Disorder	Condition	SNOMED	Invalid	Non-standard
36715312	720863002	Eiken syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715326	720941007	ALG1 congenital disorder of glycosylation	Disorder	Condition	SNOMED	Valid	Standard
36715329	720952001	Fibular aplasia and ectrodactyly syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715330	720953006	Fibular dimelia diplopodia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715331	720954000	Filippi syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715332	720955004	Fine Lubinsky syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715333	720956003	Foix Chavany Marie syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715334	720957007	Fountain syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715346	720976009	ALG3 congenital disorder of glycosylation	Disorder	Condition	SNOMED	Valid	Standard
36715347	720977000	ALG8 congenital disorder of glycosylation	Disorder	Condition	SNOMED	Valid	Standard
36715348	720978005	ALG9 congenital disorder of glycosylation	Disorder	Condition	SNOMED	Valid	Standard
36715349	720980004	Alopecia, psychomotor epilepsy, periodontal pyorrhea, intellectual disability syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715350	720981000	Alopecia and intellectual disability with hypergonadotropic hypogonadism syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715351	720982007	Alport syndrome, intellectual disability, midface hypoplasia, elliptocytosis syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715352	720983002	Amaurosis hypertrichosis syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715354	720986005	Anhidrotic ectodermal dysplasia, immunodeficiency, osteopetrosis, lymphedema syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715355	720987001	Aniridia, ptosis, intellectual disability, familial obesity syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715367	721007005	Hair defect with photosensitivity and intellectual disability syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715368	721008000	Hall Riggs syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715369	721009008	Heart defect and limb shortening syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715370	721010003	Heart-hand syndrome type 2	Disorder	Condition	SNOMED	Valid	Standard
36715371	721014007	Heart-hand syndrome Slovenian type	Disorder	Condition	SNOMED	Valid	Standard
36715372	721015008	Hydrocephalus with endocardial fibroelastosis and cataract syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715373	721017000	Oliver syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715393	721055005	Acute vestibular syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715394	721057002	Thoracic insufficiency syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715404	721072003	Short stature, pituitary and cerebellar defect and small sella turcica syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715405	721073008	Short stature with webbed neck and congenital heart disease syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715407	721075001	Short tarsus with absence of lower eyelashes syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715408	721076000	Siegler Brewer Carey syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715412	721082002	Dacryocystitis and osteopoikilosis syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715413	721083007	Lymphedema hypoparathyroidism syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715414	721085000	Deafness, enamel hypoplasia, nail defect syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715415	721086004	Deafness, genital anomaly, metacarpal and metatarsal synostosis syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715416	721087008	Deafness and intellectual disability Martin Probst type syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715417	721088003	DEND syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715419	721092005	Developmental malformation, deafness, dystonia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715421	721095007	Diaphragmatic defect, limb deficiency, skull defect syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715422	721096008	Diffuse palmoplantar keratoderma and acrocyanosis syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715426	721100009	COG5 congenital disorder of glycosylation	Disorder	Condition	SNOMED	Valid	Standard
36715431	721105004	Klippel Trenaunay syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715461	721146009	Intellectual disability, epilepsy, bulbous nose syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715462	721147000	Hidrotic ectodermal dysplasia Halal type	Disorder	Condition	SNOMED	Valid	Standard
36715463	721148005	Hip dysplasia Beukes type	Disorder	Condition	SNOMED	Valid	Standard
36715476	721166000	Human immunodeficiency virus complicating pregnancy childbirth and the puerperium	Disorder	Condition	SNOMED	Valid	Standard
36715482	721173005	Hypotonia cystinuria syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715509	721207002	Seizure, sensorineural deafness, ataxia, intellectual disability, electrolyte imbalance syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715510	721209004	Acquired parafimbrial cyst of fallopian tube	Disorder	Condition	SNOMED	Valid	Standard
36715517	721220004	Familial developmental dysphasia	Disorder	Condition	SNOMED	Valid	Standard
36715518	721222007	Hirschsprung disease with type D brachydactyly syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715519	721223002	Hirschsprung disease with nail hypoplasia and dysmorphism	Disorder	Condition	SNOMED	Valid	Standard
36715520	721224008	Holmes Gang syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
36715522	721226005	Hughes Stovin syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715524	721229003	Hydrocephalus, costovertebral dysplasia, Sprengel anomaly syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715526	721232000	Hydrolethalus syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715527	721233005	Hypergonadotropic hypogonadism with cataract syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715531	721238001	Acquired anomaly of pulmonary artery	Disorder	Condition	SNOMED	Valid	Standard
36715547	721255002	Acquired prion disease	Disorder	Condition	SNOMED	Valid	Standard
36715578	721292002	Acquired deformity of external auditory canal	Disorder	Condition	SNOMED	Valid	Standard
36715579	721294001	Acquired hearing loss	Disorder	Condition	SNOMED	Valid	Standard
36715580	721295000	Acquired thiamine deficiency anemia	Disorder	Condition	SNOMED	Valid	Standard
36715581	721297008	Galloway Mowat syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715641	721373002	Central cord syndrome of cervical spinal cord at C2 level	Disorder	Condition	SNOMED	Valid	Standard
36715642	721374008	Central cord syndrome of cervical spinal cord at C3 level	Disorder	Condition	SNOMED	Valid	Standard
36715643	721375009	Central cord syndrome of cervical spinal cord at C4 level	Disorder	Condition	SNOMED	Valid	Standard
36715644	721376005	Central cord syndrome of cervical spinal cord at C5 level	Disorder	Condition	SNOMED	Valid	Standard
36715645	721378006	Central cord syndrome of cervical spinal cord at C7 level	Disorder	Condition	SNOMED	Valid	Standard
36715646	721380000	Anterior cord syndrome of cervical spinal cord	Disorder	Condition	SNOMED	Valid	Standard
36715647	721381001	Anterior cord syndrome of cervical spinal cord at C1 level	Disorder	Condition	SNOMED	Valid	Standard
36715648	721382008	Anterior cord syndrome of cervical spinal cord at C2 level	Disorder	Condition	SNOMED	Valid	Standard
36715649	721384009	Anterior cord syndrome of cervical spinal cord at C4 level	Disorder	Condition	SNOMED	Valid	Standard
36715650	721385005	Anterior cord syndrome of cervical spinal cord at C5 level	Disorder	Condition	SNOMED	Valid	Standard
36715651	721386006	Anterior cord syndrome of cervical spinal cord at C6 level	Disorder	Condition	SNOMED	Valid	Standard
36715652	721387002	Anterior cord syndrome of cervical spinal cord at C7 level	Disorder	Condition	SNOMED	Valid	Standard
36715653	721388007	Anterior cord syndrome of cervical spinal cord at C8 level	Disorder	Condition	SNOMED	Valid	Standard
36715654	721389004	Posterior cord syndrome of cervical spinal cord	Disorder	Condition	SNOMED	Valid	Standard
36715655	721390008	Posterior cord syndrome of cervical spinal cord at C1 level	Disorder	Condition	SNOMED	Valid	Standard
36715656	721391007	Posterior cord syndrome of cervical spinal cord at C2 level	Disorder	Condition	SNOMED	Valid	Standard
36715657	721392000	Posterior cord syndrome of cervical spinal cord at C3 level	Disorder	Condition	SNOMED	Valid	Standard
36715658	721393005	Posterior cord syndrome of cervical spinal cord at C4 level	Disorder	Condition	SNOMED	Valid	Standard
36715659	721394004	Posterior cord syndrome of cervical spinal cord at C5 level	Disorder	Condition	SNOMED	Valid	Standard
36715660	721395003	Posterior cord syndrome of cervical spinal cord at C6 level	Disorder	Condition	SNOMED	Valid	Standard
36715661	721396002	Posterior cord syndrome of cervical spinal cord at C7 level	Disorder	Condition	SNOMED	Valid	Standard
36715662	721398001	Brown-Sequard syndrome of cervical spinal cord	Disorder	Condition	SNOMED	Valid	Standard
36715663	721399009	Brown-Sequard syndrome at C1 level	Disorder	Condition	SNOMED	Valid	Standard
36715664	721400002	Brown-Sequard syndrome at C2 level	Disorder	Condition	SNOMED	Valid	Standard
36715665	721401003	Brown-Sequard syndrome at C3 level	Disorder	Condition	SNOMED	Valid	Standard
36715666	721402005	Brown-Sequard syndrome at C4 level	Disorder	Condition	SNOMED	Valid	Standard
36715667	721403000	Brown-Sequard syndrome at C5 level	Disorder	Condition	SNOMED	Valid	Standard
36715668	721404006	Brown-Sequard syndrome at C6 level	Disorder	Condition	SNOMED	Valid	Standard
36715669	721405007	Brown-Sequard syndrome at C7 level	Disorder	Condition	SNOMED	Valid	Standard
36715670	721406008	Brown-Sequard syndrome at C8 level	Disorder	Condition	SNOMED	Valid	Standard
36715700	721442000	Central cord syndrome of thoracic spinal cord	Disorder	Condition	SNOMED	Valid	Standard
36715701	721443005	Central cord syndrome of thoracic spinal cord at T1 level	Disorder	Condition	SNOMED	Valid	Standard
36715702	721444004	Central cord syndrome of thoracic spinal cord at T2 level	Disorder	Condition	SNOMED	Valid	Standard
36715703	721445003	Central cord syndrome of thoracic spinal cord at T3 level	Disorder	Condition	SNOMED	Valid	Standard
36715704	721446002	Central cord syndrome of thoracic spinal cord at T4 level	Disorder	Condition	SNOMED	Valid	Standard
36715705	721448001	Central cord syndrome of thoracic spinal cord at T6 level	Disorder	Condition	SNOMED	Valid	Standard
36715706	721449009	Central cord syndrome of thoracic spinal cord at T7 level	Disorder	Condition	SNOMED	Valid	Standard
36715707	721450009	Central cord syndrome of thoracic spinal cord at T8 level	Disorder	Condition	SNOMED	Valid	Standard
36715708	721452001	Central cord syndrome of thoracic spinal cord at T10 level	Disorder	Condition	SNOMED	Valid	Standard
36715709	721453006	Central cord syndrome of thoracic spinal cord at T11 level	Disorder	Condition	SNOMED	Valid	Standard
36715710	721454000	Central cord syndrome of thoracic spinal cord at T12 level	Disorder	Condition	SNOMED	Valid	Standard
36715711	721455004	Anterior cord syndrome of thoracic spinal cord	Disorder	Condition	SNOMED	Valid	Standard
36715712	721456003	Anterior cord syndrome of thoracic spinal cord at T1 level	Disorder	Condition	SNOMED	Valid	Standard
36715713	721457007	Anterior cord syndrome of thoracic spinal cord at T2 level	Disorder	Condition	SNOMED	Valid	Standard
36715714	721458002	Anterior cord syndrome of thoracic spinal cord at T3 level	Disorder	Condition	SNOMED	Valid	Standard
36715715	721459005	Anterior cord syndrome of thoracic spinal cord at T4 level	Disorder	Condition	SNOMED	Valid	Standard
36715716	721460000	Anterior cord syndrome of thoracic spinal cord at T5 level	Disorder	Condition	SNOMED	Valid	Standard
36715717	721461001	Anterior cord syndrome of thoracic spinal cord at T6 level	Disorder	Condition	SNOMED	Valid	Standard
36715718	721463003	Anterior cord syndrome of thoracic spinal cord at T8 level	Disorder	Condition	SNOMED	Valid	Standard
36715719	721464009	Anterior cord syndrome of thoracic spinal cord at T9 level	Disorder	Condition	SNOMED	Valid	Standard
36715720	721465005	Anterior cord syndrome of thoracic spinal cord at T10 level	Disorder	Condition	SNOMED	Valid	Standard
36715721	721466006	Anterior cord syndrome of thoracic spinal cord at T11 level	Disorder	Condition	SNOMED	Valid	Standard
36715722	721467002	Anterior cord syndrome of thoracic spinal cord at T12 level	Disorder	Condition	SNOMED	Valid	Standard
36715723	721468007	Posterior cord syndrome of thoracic spinal cord	Disorder	Condition	SNOMED	Valid	Standard
36715724	721469004	Posterior cord syndrome of thoracic spinal cord at T1 level	Disorder	Condition	SNOMED	Valid	Standard
36715725	721470003	Posterior cord syndrome of thoracic spinal cord at T2 level	Disorder	Condition	SNOMED	Valid	Standard
36715726	721471004	Posterior cord syndrome of thoracic spinal cord at T3 level	Disorder	Condition	SNOMED	Valid	Standard
36715727	721472006	Posterior cord syndrome of thoracic spinal cord at T4 level	Disorder	Condition	SNOMED	Valid	Standard
36715728	721474007	Posterior cord syndrome of thoracic spinal cord at T6 level	Disorder	Condition	SNOMED	Valid	Standard
36715729	721475008	Posterior cord syndrome of thoracic spinal cord at T7 level	Disorder	Condition	SNOMED	Valid	Standard
36715730	721476009	Posterior cord syndrome of thoracic spinal cord at T8 level	Disorder	Condition	SNOMED	Valid	Standard
36715731	721477000	Posterior cord syndrome of thoracic spinal cord at T9 level	Disorder	Condition	SNOMED	Valid	Standard
36715732	721478005	Posterior cord syndrome of thoracic spinal cord at T10 level	Disorder	Condition	SNOMED	Valid	Standard
36715733	721479002	Posterior cord syndrome of thoracic spinal cord at T11 level	Disorder	Condition	SNOMED	Valid	Standard
36715734	721480004	Posterior cord syndrome of thoracic spinal cord at T12 level	Disorder	Condition	SNOMED	Valid	Standard
36715735	721481000	Brown-Séquard syndrome of thoracic spinal cord	Disorder	Condition	SNOMED	Valid	Standard
36715736	721482007	Brown-Séquard syndrome at T1 level	Disorder	Condition	SNOMED	Valid	Standard
36715737	721483002	Brown-Séquard syndrome at T2 level	Disorder	Condition	SNOMED	Valid	Standard
36715738	721484008	Brown-Séquard syndrome at T3 level	Disorder	Condition	SNOMED	Valid	Standard
36715739	721486005	Brown-Séquard syndrome at T5 level	Disorder	Condition	SNOMED	Valid	Standard
36715740	721487001	Brown-Séquard syndrome at T6 level	Disorder	Condition	SNOMED	Valid	Standard
36715741	721488006	Brown-Séquard syndrome at T7 level	Disorder	Condition	SNOMED	Valid	Standard
36715742	721489003	Brown-Séquard syndrome at T8 level	Disorder	Condition	SNOMED	Valid	Standard
36715743	721490007	Brown-Séquard syndrome at T9 level	Disorder	Condition	SNOMED	Valid	Standard
36715744	721491006	Brown-Séquard syndrome at T10 level	Disorder	Condition	SNOMED	Valid	Standard
36715745	721492004	Brown-Séquard syndrome at T11 level	Disorder	Condition	SNOMED	Valid	Standard
36715754	721507001	Central cord syndrome of lumbar spinal cord at L2 level	Disorder	Condition	SNOMED	Valid	Standard
36715755	721509003	Central cord syndrome of lumbar spinal cord at L4 level	Disorder	Condition	SNOMED	Valid	Standard
36715756	721510008	Central cord syndrome of lumbar spinal cord at L5 level	Disorder	Condition	SNOMED	Valid	Standard
36715757	721511007	Anterior cord syndrome of lumbar spinal cord	Disorder	Condition	SNOMED	Valid	Standard
36715758	721513005	Anterior cord syndrome of lumbar spinal cord at L2 level	Disorder	Condition	SNOMED	Valid	Standard
36715759	721514004	Anterior cord syndrome of lumbar spinal cord at L3 level	Disorder	Condition	SNOMED	Valid	Standard
36715760	721515003	Anterior cord syndrome of lumbar spinal cord at L4 level	Disorder	Condition	SNOMED	Valid	Standard
36715761	721516002	Anterior cord syndrome of lumbar spinal cord at L5 level	Disorder	Condition	SNOMED	Valid	Standard
36715762	721517006	Posterior cord syndrome of lumbar spinal cord	Disorder	Condition	SNOMED	Valid	Standard
36715763	721518001	Posterior cord syndrome of lumbar spinal cord at L1 level	Disorder	Condition	SNOMED	Valid	Standard
36715764	721519009	Posterior cord syndrome of lumbar spinal cord at L2 level	Disorder	Condition	SNOMED	Valid	Standard
36715765	721520003	Posterior cord syndrome of lumbar spinal cord at L3 level	Disorder	Condition	SNOMED	Valid	Standard
36715766	721521004	Posterior cord syndrome of lumbar spinal cord at L4 level	Disorder	Condition	SNOMED	Valid	Standard
36715767	721522006	Posterior cord syndrome of lumbar spinal cord at L5 level	Disorder	Condition	SNOMED	Valid	Standard
36715768	721524007	Brown-Séquard syndrome at L1 level	Disorder	Condition	SNOMED	Valid	Standard
36715769	721526009	Brown-Séquard syndrome at L3 level	Disorder	Condition	SNOMED	Valid	Standard
36715770	721527000	Brown-Séquard syndrome at L4 level	Disorder	Condition	SNOMED	Valid	Standard
36715771	721528005	Brown-Séquard syndrome at L5 level	Disorder	Condition	SNOMED	Valid	Standard
36715779	721537005	Acquired Horner syndrome	Disorder	Condition	SNOMED	Valid	Standard
36715791	721550006	Acquired cyst of orbit	Disorder	Condition	SNOMED	Valid	Standard
36715792	721551005	Acquired absence of breast	Disorder	Condition	SNOMED	Valid	Standard
36715793	721553008	Acquired absence of female genital organ	Disorder	Condition	SNOMED	Valid	Standard
36715794	721554002	Acquired absence of male genital organ	Disorder	Condition	SNOMED	Valid	Standard
36715816	721584005	Johnson neuroectodermal syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716025	721835008	Acrofrontofacionasal dysostosis type 2	Disorder	Condition	SNOMED	Valid	Standard
36716026	721836009	Hypertelorism with microtia and facial clefting syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716027	721837000	Hypertrichosis and acromegaloid facial appearance syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
36716029	721840000	Hyperuricemia, anemia, renal failure syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716030	721841001	Hypogonadism with mitral valve prolapse and intellectual disability syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716031	721842008	Hypogonadotropic hypogonadism with frontoparietal alopecia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716032	721843003	GAPO syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716035	721847002	Joubert syndrome with congenital hepatic fibrosis	Disorder	Condition	SNOMED	Valid	Standard
36716040	721873007	Joubert syndrome with orofaciodigital defect	Disorder	Condition	SNOMED	Valid	Standard
36716041	721874001	Juberg Hayward syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716044	721878003	Microphthalmia with brain and digit anomaly	Disorder	Condition	SNOMED	Valid	Standard
36716045	721879006	Microphthalmia with linear skin defect syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716046	721881008	Microduplication Xp11.22p11.23 syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716047	721882001	Radioulnar synostosis with amegakaryocytic thrombocytopenia syndrome	Disorder	Condition	SNOMED	Valid	Standard
36716048	721883006	Radioulnar synostosis with developmental delay and hypotonia syndrome	Disorder	Condition	SNOMED	Valid	Standard
